CódigoTransação,DataVenda,Status,FormaPagamento,Produto,Parcelas,ValorParcela,ValorVenda,ValorComissão,ValorTotalVenda,TipoCheckout,Vendedor
PPCPMTB5E7AEDF,06/04/2024 21:42:21,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E7BFC0,07/04/2024 01:59:49,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E7BEPN,07/04/2024 01:53:09,Devolvida,Cartão de Crédito,Produto principal,12,9.74,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E7BEPE,07/04/2024 01:53:01,Aprovado,Cartão de Crédito,Produto principal,12,9.74,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E7B5CP,06/04/2024 23:49:53,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E7B3B8,06/04/2024 23:27:46,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E7AIAF,06/04/2024 22:06:34,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E7A81A,06/04/2024 21:06:45,Aprovado,Cartão de Crédito,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E79691,06/04/2024 18:40:41,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E79KLC,06/04/2024 19:58:20,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E79JPJ,06/04/2024 19:53:56,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E79I3P,06/04/2024 19:44:49,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E79HN6,06/04/2024 19:43:34,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E799K6,06/04/2024 19:01:37,Rejeitado,Cartão de Crédito,Produto principal,3,34.29,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E7982P,06/04/2024 18:52:03,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E61I2A,02/04/2024 21:53:03,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E61K13,02/04/2024 22:03:11,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E61NAO,02/04/2024 22:22:43,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E688E6,03/04/2024 14:47:03,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E692AJ,03/04/2024 16:18:27,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E691IN,03/04/2024 16:14:50,Aprovado,Cartão de Crédito,Produto principal,12,9.74,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E68LLE,03/04/2024 15:45:09,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E68H9O,03/04/2024 15:25:56,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E68GLK,03/04/2024 15:23:55,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E68DPP,03/04/2024 15:11:45,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E686I0,03/04/2024 14:39:01,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E69EM4,03/04/2024 17:34:30,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E682GM,03/04/2024 14:23:15,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E6806M,03/04/2024 14:14:06,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E67OAD,03/04/2024 14:07:00,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E67M5L,03/04/2024 13:58:20,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E67L02,03/04/2024 13:53:52,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E67J3L,03/04/2024 13:46:42,Cancelado,Cartão de Crédito,Produto principal,12,9.74,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E69CPA,03/04/2024 17:22:06,Aprovado,Cartão de Crédito,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E69GFN,03/04/2024 17:45:13,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E624B2,02/04/2024 23:08:37,Aprovado,Cartão de Crédito,Produto principal,6,17.9,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DHP0NP,15/02/2024 22:03:47,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DHPE06,15/02/2024 23:34:46,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DHP78B,15/02/2024 22:43:32,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DHP767,15/02/2024 22:43:00,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DHP757,15/02/2024 22:42:43,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DHP5BI,15/02/2024 22:31:51,Aprovado,Cartão de Crédito,Produto principal,12,9.74,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DHP547,15/02/2024 22:29:55,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DHOPLI,15/02/2024 21:58:05,Aprovado,Cartão de Crédito,Produto principal,12,9.74,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E69JH3,03/04/2024 18:03:11,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DHOP89,15/02/2024 21:54:52,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DHPG60,15/02/2024 23:54:05,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DHDN5L,14/02/2024 18:36:37,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5E2CI,01/04/2024 15:46:18,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5E3DO,01/04/2024 15:51:25,Aprovado,Cartão de Crédito,Produto principal,12,9.74,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E69M63,03/04/2024 18:18:11,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E6A1P4,03/04/2024 18:49:43,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E6A250,03/04/2024 18:50:59,Devolvida,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E6A2I9,03/04/2024 18:54:06,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E679AA,03/04/2024 13:09:09,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E6B17J,03/04/2024 21:14:55,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E6ALH3,03/04/2024 20:43:38,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E6AKF2,03/04/2024 20:37:53,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E6BO7A,04/04/2024 00:16:12,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E6CMBJ,04/04/2024 07:37:16,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E67GI5,03/04/2024 13:36:46,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E635MI,03/04/2024 06:58:30,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E6AIB2,03/04/2024 20:26:35,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E632L2,03/04/2024 06:33:22,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E62N9E,03/04/2024 04:51:12,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E62MHM,03/04/2024 04:26:02,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E62M8H,03/04/2024 04:08:01,Cancelado,Cartão de Crédito,Produto principal,12,9.74,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E628OB,02/04/2024 23:47:42,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E628JI,02/04/2024 23:45:53,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E6B53N,03/04/2024 21:42:05,Cancelado,Cartão de Crédito,Produto principal,12,9.74,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E6BG69,03/04/2024 23:05:39,Rejeitado,Cartão de Crédito,Produto principal,12,9.74,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E6BIEL,03/04/2024 23:23:47,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E6BJJE,03/04/2024 23:33:21,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E6BNA8,04/04/2024 00:07:53,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E6BNFL,04/04/2024 00:09:41,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E6C4EJ,04/04/2024 01:26:20,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E67H3P,03/04/2024 13:38:41,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E6C86D,04/04/2024 02:41:57,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E6C8DE,04/04/2024 02:50:50,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E6C8K3,04/04/2024 02:59:25,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E6C9P4,04/04/2024 03:41:12,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E6CACH,04/04/2024 04:03:34,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E6CDD5,04/04/2024 05:54:28,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E6CGL8,04/04/2024 06:46:47,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E6CH7G,04/04/2024 06:52:05,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E6CJ0J,04/04/2024 07:09:30,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E7783I,06/04/2024 14:32:10,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E7DAE9,07/04/2024 09:33:15,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E7D9CC,07/04/2024 09:30:55,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5J9EL,02/04/2024 08:37:27,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5JHFB,02/04/2024 09:03:20,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5GPBN,01/04/2024 21:37:24,Aprovado,Cartão de Crédito,Produto principal,4,26.09,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5JE83,02/04/2024 08:56:21,Cancelado,Cartão de Crédito,Produto principal,12,9.74,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5JBLJ,02/04/2024 08:46:26,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5JA9K,02/04/2024 08:40:45,Aprovado,Cartão de Crédito,Produto principal,3,34.29,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5JA8D,02/04/2024 08:40:31,Expirado,Pix,Produto principal,1,0.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5J9CJ,02/04/2024 08:37:04,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5JJMK,02/04/2024 09:06:38,Aprovado,Cartão de Crédito,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5J8C6,02/04/2024 08:32:43,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5J865,02/04/2024 08:31:50,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5J69H,02/04/2024 08:24:54,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5J65A,02/04/2024 08:24:21,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5JC7N,02/04/2024 08:48:21,Aprovado,Cartão de Crédito,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5KBNO,02/04/2024 09:37:50,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5JIFF,02/04/2024 09:04:28,Aprovado,Cartão de Crédito,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5K3B6,02/04/2024 09:19:31,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5HJ2A,01/04/2024 23:58:01,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5J1BB,02/04/2024 08:05:15,Charge Back,Cartão de Crédito,Produto principal,10,11.37,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5HDO5,01/04/2024 23:10:15,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5HDHG,01/04/2024 23:08:08,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5HD70,01/04/2024 23:04:49,Devolvida,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5H4H2,01/04/2024 22:06:29,Charge Back,Cartão de Crédito,Produto principal,12,9.74,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5H4DA,01/04/2024 22:05:30,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5H39L,01/04/2024 21:59:21,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5J1CG,02/04/2024 08:05:27,Devolvida,Cartão de Crédito,Produto principal,10,11.37,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5K3H5,02/04/2024 09:20:06,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5J32I,02/04/2024 08:12:15,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5J4DB,02/04/2024 08:18:01,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5KBC9,02/04/2024 09:36:20,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5K99H,02/04/2024 09:28:39,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5K86N,02/04/2024 09:27:11,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5K5GF,02/04/2024 09:23:54,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5GMBA,01/04/2024 21:20:44,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5GIEH,01/04/2024 21:01:54,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5EMAH,01/04/2024 17:19:00,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5GFFN,01/04/2024 20:46:47,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5F1F2,01/04/2024 17:42:43,Charge Back,Cartão de Crédito,Produto principal,3,34.29,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5F2JD,01/04/2024 17:47:59,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5F7MM,01/04/2024 18:10:43,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5F9KN,01/04/2024 18:20:01,Cancelado,Cartão de Crédito,Produto principal,12,9.74,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5GHMC,01/04/2024 20:58:32,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5GGPO,01/04/2024 20:54:14,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5GF06,01/04/2024 20:43:58,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5EM6P,01/04/2024 17:18:12,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5GD05,01/04/2024 20:34:13,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5G94D,01/04/2024 20:15:42,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5G8KH,01/04/2024 20:13:54,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5G766,01/04/2024 20:06:35,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5G762,01/04/2024 20:06:33,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5GJ0I,01/04/2024 21:04:12,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5E47E,01/04/2024 15:55:16,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5E502,01/04/2024 15:59:00,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5E75F,01/04/2024 16:09:31,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5E7IM,01/04/2024 16:11:44,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5E7M0,01/04/2024 16:12:18,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5E7PD,01/04/2024 16:12:55,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5E9E6,01/04/2024 16:20:27,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5E9J7,01/04/2024 16:21:26,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5EBE0,01/04/2024 16:29:45,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5EBO9,01/04/2024 16:31:26,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5EE6I,01/04/2024 16:41:07,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5EF1P,01/04/2024 16:45:22,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5EFCF,01/04/2024 16:47:20,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5EGB9,01/04/2024 16:51:29,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5EGIK,01/04/2024 16:52:50,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5EI2I,01/04/2024 16:59:05,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5EM28,01/04/2024 17:17:27,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5HEOH,01/04/2024 23:18:01,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5I27I,02/04/2024 02:27:04,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E7D4F2,07/04/2024 09:18:16,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E6JKKI,05/04/2024 07:32:43,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E6NCO7,05/04/2024 13:08:13,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E6NCI6,05/04/2024 13:07:14,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E6NCHB,05/04/2024 13:07:04,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E6MB79,05/04/2024 11:04:25,Cancelado,Cartão de Crédito,Produto principal,6,17.9,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E6M0GA,05/04/2024 10:23:04,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E6LP57,05/04/2024 10:17:42,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E6IAFJ,04/04/2024 22:28:53,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E6O6LH,05/04/2024 14:37:11,Aprovado,Cartão de Crédito,Produto principal,3,34.29,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E6HFLP,04/04/2024 19:55:43,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E6EEI4,04/04/2024 10:40:06,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E6EAC5,04/04/2024 10:12:08,Rejeitado,Cartão de Crédito,Produto principal,12,9.74,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E6E9N7,04/04/2024 10:08:30,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E71EIF,05/04/2024 22:14:45,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E71HMF,05/04/2024 22:43:21,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E6NCP8,05/04/2024 13:08:20,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E6OFMM,05/04/2024 15:19:57,Cancelado,Cartão de Crédito,Produto principal,12,9.74,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5I3JJ,02/04/2024 03:04:27,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E7BM5O,07/04/2024 05:15:54,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E7COM9,07/04/2024 09:08:10,Cancelado,Cartão de Crédito,Produto principal,12,9.74,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E7CJG1,07/04/2024 08:57:01,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E7CBI2,07/04/2024 08:15:17,Rejeitado,Cartão de Crédito,Produto principal,12,9.74,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E7C98C,07/04/2024 08:01:18,Aprovado,Cartão de Crédito,Produto principal,4,26.09,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E7C3GL,07/04/2024 07:23:33,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E7C30K,07/04/2024 07:17:58,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E7D9H7,07/04/2024 09:31:24,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E6P4AA,05/04/2024 16:34:00,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E6E2HP,04/04/2024 09:35:52,Cancelado,Cartão de Crédito,Produto principal,12,9.74,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E775CI,06/04/2024 14:17:32,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E76G4A,06/04/2024 12:55:31,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E70IG8,05/04/2024 19:41:27,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E70EJB,05/04/2024 19:21:06,Expirado,Pix,Produto principal,1,0.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E6PCHK,05/04/2024 17:10:28,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E71MC2,05/04/2024 23:25:58,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E71OAE,05/04/2024 23:47:09,Aprovado,Cartão de Crédito,Produto principal,12,9.74,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E76BDM,06/04/2024 12:29:38,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E5IO72,02/04/2024 07:51:30,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5E72I7K,06/04/2024 05:41:39,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
